id,title,industry,region,availability_status,priority_tier,source_quality,last_checked,url,notes
company-00146,Hamad Medical Corporation,Healthcare Provider,Qatar · GCC,Career Page Available,Priority 1,A,2026-07-24,https://www.hamad.qa/EN/Join-Us/Pages/default.aspx,"Hospital system, health IT, data and operations"
company-00147,King Faisal Specialist Hospital & Research Centre,Healthcare Provider,Saudi Arabia · GCC,Career Page Available,Priority 1,A,2026-07-24,https://www.kfshrc.edu.sa/en/home/careers,"Hospital, research, health IT, data and enterprise services"
company-00148,Life Healthcare,Healthcare Provider,South Africa · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.lifehealthcare.co.za/careers/,"Hospitals, health IT, operations and clinical services"
company-00149,Mediclinic Middle East,Healthcare Provider,UAE · GCC,Career Page Available,Priority 1,A,2026-07-24,https://careers.mediclinic.com/MiddleEast/,"Hospitals, health IT, operations and clinical services"
company-00150,Netcare,Healthcare Provider,South Africa · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.netcare.co.za/Careers,"Hospitals, health IT, operations and clinical services"
company-00151,NMC Healthcare,Healthcare Provider,UAE · GCC,Career Page Available,Priority 1,A,2026-07-24,https://nmc.ae/careers,"Hospitals, health IT, operations and corporate services"
company-00152,Saudi German Health,Healthcare Provider,Saudi Arabia · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://saudigermanhealth.com/careers/,"Hospitals, digital health, data and operations"
company-00153,Sidra Medicine,Healthcare Provider,Qatar · GCC,Career Page Available,Priority 1,A,2026-07-24,https://www.sidra.org/careers/,"Hospital, research, digital health and data"
company-00154,M42,Healthcare Provider & Technology,UAE · GCC,Career Page Available,Priority 1,A,2026-07-24,https://m42.ae/careers/,"Healthcare, genomics, digital health, AI, data and operations"
company-00155,PureHealth,Healthcare Provider & Technology,UAE · GCC,Career Page Available,Priority 1,A,2026-07-24,https://purehealth.ae/careers/,"Healthcare, hospitals, digital health, data and corporate technology"
company-00156,SABIC,Industrial & Chemicals,Saudi Arabia · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://jobs.sabic.com/,"Chemicals, manufacturing, digital, data and supply chain"
company-00157,ABB,Industrial Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://careers.abb/global/en,"Electrification, automation, digital, data and industrial technology"
company-00158,Bosch,Industrial Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.bosch.com/careers/,"Mobility, industrial technology, software, IoT and supply chain"
company-00159,Emerson,Industrial Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.emerson.com/en-us/careers,"Automation, industrial software, digital transformation and operations"
company-00160,Honeywell,Industrial Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://careers.honeywell.com/,"Automation, industrial technology, buildings, aerospace and digital"
company-00161,Rockwell Automation,Industrial Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.rockwellautomation.com/en-us/company/careers.html,"Industrial automation, software, data and digital manufacturing"
company-00162,Schneider Electric,Industrial Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.se.com/careers,"Energy management, automation, digital, data, industrial software and supply chain"
company-00163,Siemens,Industrial Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.siemens.com/global/en/company/jobs.html,"Industry, infrastructure, mobility, software, digital and technology"
company-00164,Danaher,Life Sciences & Diagnostics,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://jobs.danaher.com/,"Diagnostics, life sciences, data, digital and operations"
company-00165,Thermo Fisher Scientific,Life Sciences & Diagnostics,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://jobs.thermofisher.com/,"Life sciences, laboratory technology, data and supply chain"
company-00166,Baxter,Medical Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://jobs.baxter.com/,"Hospital products, supply chain, digital and manufacturing"
company-00167,BD - Becton Dickinson,Medical Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://jobs.bd.com/,"Medical technology, diagnostics, supply chain and digital"
company-00168,Boston Scientific,Medical Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://jobs.bostonscientific.com/,"Medical devices, digital, data and commercial operations"
company-00169,GE HealthCare,Medical Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://careers.gehealthcare.com/,"Medical technology, digital health, data, imaging and services"
company-00170,Medtronic,Medical Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.medtronic.com/us-en/our-company/careers.html,"Medical devices, digital health, data and supply chain"
company-00171,Siemens Healthineers,Medical Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.siemens-healthineers.com/careers,"Imaging, diagnostics, digital health, AI and enterprise services"
company-00172,Stryker,Medical Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://careers.stryker.com/,"Medical devices, digital, technology and supply chain"
company-00173,Zimmer Biomet,Medical Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://careers.zimmerbiomet.com/,"Orthopedics, medtech, digital and supply chain"
company-00174,Uber,Mobility & Technology,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.uber.com/us/en/careers/,"Mobility, operations, product, data and technology"
company-00175,Roche,Pharmaceuticals & Diagnostics,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://careers.roche.com/,"Pharma, diagnostics, digital health, data and technology"
company-00176,AbbVie,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://careers.abbvie.com/,"Biopharma, digital, data, medical and commercial operations"
company-00177,Amoun Pharmaceutical,Pharmaceuticals & Life Sciences,Egypt · Africa,Career Page Available,Priority 1,A,2026-07-24,https://amoun.com/careers/,"Pharma manufacturing, operations, supply chain and technology"
company-00178,AstraZeneca,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://careers.astrazeneca.com/,"Pharmaceuticals, oncology, digital health, data and operations"
company-00179,Bayer,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://career.bayer.com/,"Pharma, consumer health, crop science, data and supply chain"
company-00180,Boehringer Ingelheim,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://careers.boehringer-ingelheim.com/,"Human pharma, animal health, digital and operations"
company-00181,EIPICO,Pharmaceuticals & Life Sciences,Egypt · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.eipico.com.eg/careers,"Pharma manufacturing, quality, supply chain and technology"
company-00182,Eli Lilly and Company,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://careers.lilly.com/,"Pharma, data, digital, manufacturing and medical operations"
company-00183,EVA Pharma,Pharmaceuticals & Life Sciences,Egypt · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.evapharma.com/careers,"Pharma, manufacturing, digital, data and supply chain"
company-00184,GSK,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://jobs.gsk.com/,"Pharmaceuticals, vaccines, digital, data and manufacturing"
company-00185,Hikma Pharmaceuticals,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.hikma.com/careers/,"Pharma manufacturing, supply chain, digital and commercial operations"
company-00186,Jamjoom Pharma,Pharmaceuticals & Life Sciences,Saudi Arabia · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.jamjoompharma.com/careers/,"Pharma manufacturing, quality, supply chain and technology"
company-00187,Julphar,Pharmaceuticals & Life Sciences,UAE · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.julphar.net/careers,"Pharma manufacturing, quality, supply chain and digital"
company-00188,MSD,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://jobs.msd.com/,"Pharmaceuticals, vaccines, data, digital and manufacturing"
company-00189,Novartis,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.novartis.com/careers,"Pharmaceuticals, manufacturing, data, digital and medical operations"
company-00190,Novo Nordisk,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.novonordisk.com/careers.html,"Diabetes and chronic disease, digital health, data and supply chain"
company-00191,Pfizer,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.pfizer.com/about/careers,"Pharmaceuticals, digital health, data, supply chain and commercial operations"
company-00192,Pharco Corporation,Pharmaceuticals & Life Sciences,Egypt · Africa,Career Page Available,Priority 1,A,2026-07-24,https://pharco.org/careers/,"Pharma manufacturing, supply chain, quality and technology"
company-00193,Rameda,Pharmaceuticals & Life Sciences,Egypt · Africa,Career Page Available,Priority 1,A,2026-07-24,https://ramedapharma.com/careers/,"Pharma manufacturing, quality, commercial and supply chain"
company-00194,Sandoz,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.sandoz.com/careers,"Generics, biosimilars, manufacturing, digital and supply chain"
company-00195,Sanofi,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://jobs.sanofi.com/,"Pharmaceuticals, vaccines, digital, data and supply chain"
company-00196,Servier,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://servier.com/en/careers/,"Pharmaceuticals, digital, data and industrial operations"
company-00197,SPIMACO,Pharmaceuticals & Life Sciences,Saudi Arabia · GCC,Career Page Available,Priority 1,A,2026-07-24,https://www.spimaco.com.sa/careers/,"Pharma manufacturing, supply chain, digital and corporate functions"
company-00198,Tabuk Pharmaceuticals,Pharmaceuticals & Life Sciences,Saudi Arabia · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.tabukpharmaceuticals.com/careers/,"Pharma manufacturing, quality, supply chain and commercial operations"
company-00199,Takeda,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://jobs.takeda.com/,"Biopharma, digital, data, manufacturing and supply chain"
company-00200,Viatris,Pharmaceuticals & Life Sciences,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.viatris.com/en/careers,"Pharma, operations, digital, data and supply chain"
company-00201,APM Terminals,Ports & Logistics,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.apmterminals.com/en/careers,"Ports, terminals, operations and technology"
company-00202,Hutchison Ports,Ports & Logistics,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://hutchisonports.com/careers/,"Ports, terminals, logistics and digital operations"
company-00203,PSA International,Ports & Logistics,GCC · Africa · Global,Career Page Available,Priority 1,A,2026-07-24,https://www.globalpsa.com/careers/,"Ports, terminals, digital supply chain and technology"
company-00204,A.P. Moller - Maersk,Supply Chain & Logistics,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.maersk.com/careers/,"Integrated logistics, shipping, ports, technology, data and supply-chain transformation"
company-00205,AD Ports Group,Supply Chain & Logistics,GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.adportsgroup.com/en/careers,"Ports, maritime, logistics, economic cities and digital trade"
company-00206,Agility,Supply Chain & Logistics,Egypt · GCC · Africa,Career Page Available,Priority 1,A,2026-07-24,https://www.agility.com/en/careers/,"Supply-chain services, aviation, infrastructure and technology"
company-00207,Aramex,Supply Chain & Logistics,Arab Region,Career Page Available,Priority 1,B,2026-07-20,https://careers.aramex.com/,
